,adult,budget,genres,id,imdb_id,original_title,overview,poster_path,revenue,title,vote_average,vote_count,imdbURL,tmdbURL,ImageURL
1177,FALSE,27000000,"Music, Comedy, Action, Crime",525,tt0080455,The Blues Brothers,"Jake Blues is just out of jail, and teams up with his brother, Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up. The only thing they can do is do what they do best – play music – so they get their old band together and they're on their way, while getting in a bit of trouble here and there.",/6hesUNBkpVRqBTBw2HlTg0h8b56.jpg,115229890,The Blues Brothers,7.5,1092,https://www.imdb.com/title/tt0080455/,https://www.themoviedb.org/movie/525,https://image.tmdb.org/t/p/original/6hesUNBkpVRqBTBw2HlTg0h8b56.jpg
1178,FALSE,13000000,"Drama, Crime",240,tt0071562,The Godfather: Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",/bVq65huQ8vHDd1a4Z37QtuyEvpA.jpg,47542841,The Godfather: Part II,8.3,3418,https://www.imdb.com/title/tt0071562/,https://www.themoviedb.org/movie/240,https://image.tmdb.org/t/p/original/bVq65huQ8vHDd1a4Z37QtuyEvpA.jpg
1179,FALSE,17000000,"Drama, War",600,tt0093058,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,/zoiGcNlYBR0r2fO2uP44XQF6S1W.jpg,46357676,Full Metal Jacket,7.9,2595,https://www.imdb.com/title/tt0093058/,https://www.themoviedb.org/movie/600,https://image.tmdb.org/t/p/original/zoiGcNlYBR0r2fO2uP44XQF6S1W.jpg
1180,FALSE,0,"Adventure, Animation, Comedy, Science Fiction, Family",530,tt0104361,A Grand Day Out,"Wallace and Gromit have run out of cheese and this provides an excellent excuse for the animated duo to take their holiday on the moon, where, as everyone knows, there is ample cheese. The moon is inhabited by a mechanical caretaker, who is not too happy about the two visitors from earth that nibble on the moon.",/jgQU84QuFQ4yofDmGYzOsXLEQj9.jpg,0,A Grand Day Out,7.4,199,https://www.imdb.com/title/tt0104361/,https://www.themoviedb.org/movie/530,https://image.tmdb.org/t/p/original/jgQU84QuFQ4yofDmGYzOsXLEQj9.jpg
1181,FALSE,9000000,"War, Drama, History, Action, Romance",10705,tt0097499,Henry V,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,/9k34jK0UlAqcbPCgY3Ny7CMwXZL.jpg,0,Henry V,7.4,73,https://www.imdb.com/title/tt0097499/,https://www.themoviedb.org/movie/10705,https://image.tmdb.org/t/p/original/9k34jK0UlAqcbPCgY3Ny7CMwXZL.jpg
1182,FALSE,18000000,"Drama, History, Music",279,tt0086879,Amadeus,"The incredible story of genius musician Wolfgang Amadeus Mozart, told in flashback by his peer and secret rival Antonio Salieri – now confined to an insane asylum.",/flnoqdC38mbaulAeptjynOFO7yi.jpg,51973029,Amadeus,7.8,1107,https://www.imdb.com/title/tt0086879/,https://www.themoviedb.org/movie/279,https://image.tmdb.org/t/p/original/flnoqdC38mbaulAeptjynOFO7yi.jpg
1183,FALSE,0,"Comedy, Drama, Romance",3109,tt0045061,The Quiet Man,"Sean Thornton has returned from America to reclaim his homestead and escape his past. Sean's eye is caught by Mary Kate Danaher, the beautiful spinster and younger sister of ill-tempered ""Red"" Will Danaher. The riotous relationship that forms between Sean and Mary Kate, punctuated by Will's pugnacious attempts to keep them apart, form the plot, with Sean's past as the dark undercurrent.",/zpbgrWBPWOemGaVpFHPoWyqoJyZ.jpg,0,The Quiet Man,7.3,118,https://www.imdb.com/title/tt0045061/,https://www.themoviedb.org/movie/3109,https://image.tmdb.org/t/p/original/zpbgrWBPWOemGaVpFHPoWyqoJyZ.jpg
1184,FALSE,30000000,"Drama, Crime",311,tt0087843,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",/fqP3Q7DWMFqW7mh11hWXbNwN9rz.jpg,0,Once Upon a Time in America,8.3,1104,https://www.imdb.com/title/tt0087843/,https://www.themoviedb.org/movie/311,https://image.tmdb.org/t/p/original/fqP3Q7DWMFqW7mh11hWXbNwN9rz.jpg
1185,FALSE,18000000,Drama,1578,tt0081398,Raging Bull,"When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.",/cbTfaMrWpZWwF3mY40v1SKaAVCx.jpg,23000000,Raging Bull,7.7,968,https://www.imdb.com/title/tt0081398/,https://www.themoviedb.org/movie/1578,https://image.tmdb.org/t/p/original/cbTfaMrWpZWwF3mY40v1SKaAVCx.jpg
1186,FALSE,4000000,"Comedy, Drama, Romance",703,tt0075686,Annie Hall,"In the city of New York, comedian Alvy Singer falls in love with the ditsy Annie Hall.",/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,38251425,Annie Hall,7.8,1044,https://www.imdb.com/title/tt0075686/,https://www.themoviedb.org/movie/703,https://image.tmdb.org/t/p/original/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg
1187,FALSE,27000000,"Drama, History",9549,tt0086197,The Right Stuff,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.",/o2t9jnHHJL0j4P7GDuGmovc1lAH.jpg,21500000,The Right Stuff,7.4,241,https://www.imdb.com/title/tt0086197/,https://www.themoviedb.org/movie/9549,https://image.tmdb.org/t/p/original/o2t9jnHHJL0j4P7GDuGmovc1lAH.jpg
1188,FALSE,0,"Drama, Science Fiction, Thriller",1398,tt0079944,Сталкер,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A Stalker guides two men into the Zone, specifically to an area in which deep seeded desires are granted.",/ezt0Z9wIcPIxiks0J4dm8zJn575.jpg,0,Stalker,7.8,356,https://www.imdb.com/title/tt0079944/,https://www.themoviedb.org/movie/1398,https://image.tmdb.org/t/p/original/ezt0Z9wIcPIxiks0J4dm8zJn575.jpg
1189,FALSE,14000000,"Action, Drama, History, War, Adventure",387,tt0082096,Das Boot,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",/nAhTaTpjATAtoxlf3Hbe6bDvQe0.jpg,85000000,Das Boot,7.9,623,https://www.imdb.com/title/tt0082096/,https://www.themoviedb.org/movie/387,https://image.tmdb.org/t/p/original/nAhTaTpjATAtoxlf3Hbe6bDvQe0.jpg
1190,FALSE,5500000,"Comedy, Crime, Drama",9277,tt0070735,The Sting,Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,/mQaM8fDQdFWwCTFp0TZG8fChlZ5.jpg,159616327,The Sting,7.9,639,https://www.imdb.com/title/tt0070735/,https://www.themoviedb.org/movie/9277,https://image.tmdb.org/t/p/original/mQaM8fDQdFWwCTFp0TZG8fChlZ5.jpg
1191,FALSE,1200000,"Comedy, Drama, Romance",343,tt0067185,Harold and Maude,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,/xqay68babjK46U9WBFD2TmtnGcx.jpg,0,Harold and Maude,7.7,266,https://www.imdb.com/title/tt0067185/,https://www.themoviedb.org/movie/343,https://image.tmdb.org/t/p/original/xqay68babjK46U9WBFD2TmtnGcx.jpg
1192,FALSE,700000,"Drama, Comedy",37291,tt0103130,Trust,"After being thrown away from home, pregnant high school dropout Maria meets Matthew, a highly educated and extremely moody electronics repairman. The two begin an unusual romance built on their sense of mutual admiration and trust.",/kAO8LRlMUUXJHuQOwA4TNDdgjTG.jpg,0,Trust,6.5,24,https://www.imdb.com/title/tt0103130/,https://www.themoviedb.org/movie/37291,https://image.tmdb.org/t/p/original/kAO8LRlMUUXJHuQOwA4TNDdgjTG.jpg
1193,FALSE,0,"Fantasy, Drama",490,tt0050976,Det sjunde inseglet,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",/iJXSumDrz64AvmFZaHHNBGDO1ex.jpg,0,The Seventh Seal,7.9,569,https://www.imdb.com/title/tt0050976/,https://www.themoviedb.org/movie/490,https://image.tmdb.org/t/p/original/iJXSumDrz64AvmFZaHHNBGDO1ex.jpg
1194,FALSE,0,"Comedy, Drama",11235,tt0085859,Local Hero,An American oil company sends a man to Scotland to buy up an entire village where they want to build a refinery. But things don't go as expected.,/6uYYGXYZluoxloY7uIpFkvKwq8z.jpg,0,Local Hero,7,81,https://www.imdb.com/title/tt0085859/,https://www.themoviedb.org/movie/11235,https://image.tmdb.org/t/p/original/6uYYGXYZluoxloY7uIpFkvKwq8z.jpg
1195,FALSE,6400000,"Action, Thriller, Science Fiction",218,tt0088247,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",/q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg,78371200,The Terminator,7.4,4208,https://www.imdb.com/title/tt0088247/,https://www.themoviedb.org/movie/218,https://image.tmdb.org/t/p/original/q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg
1196,FALSE,3000000,"Horror, Comedy",763,tt0103873,Braindead,"When a Sumatran rat-monkey bites Lionel Cosgrove's mother, she's transformed into a zombie and begins killing (and transforming) the entire town while Lionel races to keep things under control.",/zzgn2fBeKmIMDEuX7FqS2l1WGfu.jpg,242623,Braindead,7.4,388,https://www.imdb.com/title/tt0103873/,https://www.themoviedb.org/movie/763,https://image.tmdb.org/t/p/original/zzgn2fBeKmIMDEuX7FqS2l1WGfu.jpg
1197,FALSE,18000000,War,9665,tt0097441,Glory,"Robert Gould Shaw leads the US Civil War's first all-black volunteer company, fighting prejudices of both his own Union army and the Confederates.",/6pDBbYmR9iqg3IF8lgyY9pWFiqT.jpg,26828365,Glory,7.4,391,https://www.imdb.com/title/tt0097441/,https://www.themoviedb.org/movie/9665,https://image.tmdb.org/t/p/original/6pDBbYmR9iqg3IF8lgyY9pWFiqT.jpg
1198,FALSE,0,"Comedy, Drama",18971,tt0100519,Rosencrantz & Guildenstern Are Dead,"Two minor characters from the play, ""Hamlet"" stumble around unaware of their scripted lives and unable to deviate from them.",/85W0AoRbaLUsZIrnfN68PP9UcTD.jpg,0,Rosencrantz & Guildenstern Are Dead,7.3,75,https://www.imdb.com/title/tt0100519/,https://www.themoviedb.org/movie/18971,https://image.tmdb.org/t/p/original/85W0AoRbaLUsZIrnfN68PP9UcTD.jpg
1199,FALSE,0,"Comedy, Drama, Romance",696,tt0079522,Manhattan,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,39946780,Manhattan,7.8,600,https://www.imdb.com/title/tt0079522/,https://www.themoviedb.org/movie/696,https://image.tmdb.org/t/p/original/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg
1200,FALSE,14000000,"Drama, Thriller, Crime",379,tt0100150,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",/gmUAhNHY4bxQzgHjXci5JAW7u62.jpg,5080409,Miller's Crossing,7.5,431,https://www.imdb.com/title/tt0100150/,https://www.themoviedb.org/movie/379,https://image.tmdb.org/t/p/original/gmUAhNHY4bxQzgHjXci5JAW7u62.jpg
1201,FALSE,16400000,Drama,207,tt0097165,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg,235860116,Dead Poets Society,8.1,2786,https://www.imdb.com/title/tt0097165/,https://www.themoviedb.org/movie/207,https://image.tmdb.org/t/p/original/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg
1202,FALSE,3000000,Drama,37247,tt0061722,The Graduate,A recent college graduate finds himself in a love triangle with an older woman and her daughter.,/itdaGoyXKIAXRrHmchoMsGbwp2y.jpg,104945305,The Graduate,7.6,855,https://www.imdb.com/title/tt0061722/,https://www.themoviedb.org/movie/37247,https://image.tmdb.org/t/p/original/itdaGoyXKIAXRrHmchoMsGbwp2y.jpg
1203,FALSE,829000,"Drama, Thriller, Crime",1480,tt0052311,Touch of Evil,"Stark, perverse story of murder, kidnapping, and police corruption in Mexican border town.",/4fkBpBB461nZhee5vb8uVsiBAQM.jpg,2247465,Touch of Evil,7.6,292,https://www.imdb.com/title/tt0052311/,https://www.themoviedb.org/movie/1480,https://image.tmdb.org/t/p/original/4fkBpBB461nZhee5vb8uVsiBAQM.jpg
1204,FALSE,0,"Action, Thriller",9322,tt0100263,Nikita,"A beautiful felon, sentenced to life in prison for the murder of a policeman, is given a second chance - as a secret political assassin controlled by the government.",/mjSe0ehEPaSRMFYF9qVFGpk9ubM.jpg,5000000,La Femme Nikita,7,511,https://www.imdb.com/title/tt0100263/,https://www.themoviedb.org/movie/9322,https://image.tmdb.org/t/p/original/mjSe0ehEPaSRMFYF9qVFGpk9ubM.jpg
1205,FALSE,3000000,"Drama, History, War",826,tt0050212,The Bridge on the River Kwai,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",/vtPR6tSHeu35rF6qTDw3Yjr9eDg.jpg,27200000,The Bridge on the River Kwai,7.7,554,https://www.imdb.com/title/tt0050212/,https://www.themoviedb.org/movie/826,https://image.tmdb.org/t/p/original/vtPR6tSHeu35rF6qTDw3Yjr9eDg.jpg
1206,FALSE,0,"Fantasy, Drama",422,tt0056801,8½,With 8 ½ Frederico Fellini leaves a self-portrait where dreams and reality are a mix. With help from a most excellent cast and unique scenery this self reflecting film is one of his master works.,/5pQlc8dp5dXzWg1yM70DZrsDpOl.jpg,0,8½,7.9,427,https://www.imdb.com/title/tt0056801/,https://www.themoviedb.org/movie/422,https://image.tmdb.org/t/p/original/5pQlc8dp5dXzWg1yM70DZrsDpOl.jpg
1207,FALSE,6000000,"Crime, Drama, Mystery, Thriller",829,tt0071315,Chinatown,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",/iIHO6FzF6lL4mA90rrmk3Y705XS.jpg,30000000,Chinatown,7.9,939,https://www.imdb.com/title/tt0071315/,https://www.themoviedb.org/movie/829,https://image.tmdb.org/t/p/original/iIHO6FzF6lL4mA90rrmk3Y705XS.jpg
